,gene_name,total_highly_variable,total_velocity_genes,total_velocity_r2,317s1_highly_variable,317s1_velocity_genes,317s1_velocity_r2,317s2_highly_variable,317s2_velocity_genes,317s2_velocity_r2,320s1_highly_variable,320s1_velocity_genes,320s1_velocity_r2,320s2_highly_variable,320s2_velocity_genes,320s2_velocity_r2,323s1_highly_variable,323s1_velocity_genes,323s1_velocity_r2,323s2_highly_variable,323s2_velocity_genes,323s2_velocity_r2,326s1_highly_variable,326s1_velocity_genes,326s1_velocity_r2,326s2_highly_variable,326s2_velocity_genes,326s2_velocity_r2,329s1_highly_variable,329s1_velocity_genes,329s1_velocity_r2,329s2_highly_variable,329s2_velocity_genes,329s2_velocity_r2,overdisp_S,overdisp_U,nonzero_S,nonzero_U
346,Eya2,True,True,0.831024631857872,True,True,0.6147702038288116,True,True,0.7619518041610718,True,True,0.7116060554981232,True,True,0.7148627638816833,True,True,0.7072130143642426,True,True,0.7028875350952148,True,True,0.7102417945861816,True,True,0.5677378177642822,True,True,0.701811283826828,True,True,0.6956598460674286,0.120566316329225,0.0988445325025979,0.0625,0.08198051948051949
347,Ezh2,True,True,0.5457682907581329,True,True,0.45555102825164795,True,True,0.36886709928512573,True,True,0.4222709536552429,True,True,0.3269668221473694,True,True,0.43545037508010864,True,True,0.2941170334815979,True,True,0.3944355845451355,True,True,0.270683228969574,True,True,0.38634276390075684,True,True,0.3920866847038269,0.726894303554952,0.810926975288681,0.34604978354978355,0.1893939393939394
348,Fa2h,True,True,0.5211109519004822,,,,True,True,0.15810495615005493,,,,True,True,0.13968461751937866,True,True,0.15093523263931274,,,,,,,True,True,0.2306850552558899,True,True,0.16389387845993042,True,True,0.09043055772781372,0.759633060530417,0.245097560014303,0.05681818181818182,0.06222943722943723
349,Fam105a,True,True,0.3878670334815979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433015136818642,0.286977297248506,0.04437229437229437,0.03192640692640693
350,Fam107b,True,True,0.3890475034713745,,,,True,True,0.2001081109046936,True,True,0.05879765748977661,True,True,0.09209519624710083,True,True,0.17398792505264282,,,,True,True,0.0911790132522583,,,,,,,True,True,0.19629549980163574,0.515285962879438,0.348451784250944,0.11147186147186147,0.0781926406926407
351,Fam131a,True,True,0.19465214014053345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24939620807559,0.333335806741894,0.0992965367965368,0.03382034632034633
352,Fam135a,True,True,0.3983062505722046,,,,,,,,,,,,,,,,True,True,0.07595938444137573,True,True,0.13115614652633667,,,,True,True,0.24598759412765503,,,,2.56406719658618,3.1708921315855,0.2416125541125541,0.481060606060606
353,Fam151a,True,True,0.3263472318649292,,,,True,True,0.11424356698989868,,,,,,,,,,True,True,0.16938304901123047,True,True,0.05984079837799072,,,,True,True,0.01014930009841919,True,True,0.2374131679534912,0.187435926650937,0.0403817554975736,0.1204004329004329,0.010822510822510824
354,Fam155a,True,True,0.618385374546051,True,True,0.27689552307128906,True,True,0.19269782304763794,True,True,0.27002763748168945,True,True,0.24328386783599854,True,True,0.2137112021446228,True,True,0.21136212348937988,True,True,0.22949904203414917,True,True,0.21810013055801392,True,True,0.2292281985282898,True,True,0.2068023681640625,0.721721807416136,0.289568621898164,0.05032467532467533,0.3871753246753247
355,Fam159a,True,True,0.4148018956184387,,,,True,True,0.09998089075088501,,,,True,True,0.13660305738449097,,,,True,True,0.23205775022506714,,,,True,True,0.2640193700790405,True,True,0.28555262088775635,True,True,0.08839744329452515,0.483297737015523,0.405296921600059,0.20427489177489178,0.032196969696969696
356,Fam159b,True,True,0.47745585441589355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043078823595158,0.0228022919859477,0.05032467532467533,0.0035173160173160175
357,Fam163a,True,True,0.5143481492996216,True,True,0.1357046365737915,True,True,0.2391698956489563,,,,True,True,0.12223654985427856,True,True,0.08541971445083618,True,True,0.17950445413589478,True,True,0.20590174198150635,True,True,0.0974774956703186,,,,,,,0.235357630891278,0.158291115507499,0.027867965367965368,0.0946969696969697
358,Fam174a,True,True,0.10020971298217773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39691329310625,0.153371975211294,0.37689393939393934,0.011904761904761904
359,Fam174b,True,True,0.10587704181671143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22019101396127,1.27965573239458,0.34604978354978355,0.038149350649350655
360,Fam210b,True,True,0.08045941591262817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429479527487867,0.502954323957942,0.10497835497835498,0.032196969696969696
361,Fam213a,True,True,0.04165947437286377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1993463867771,0.284720855982534,0.43235930735930733,0.03652597402597403
362,Fam219a,True,True,0.7155153453350067,True,True,0.494478702545166,True,True,0.37082552909851074,True,True,0.3935726284980774,True,True,0.4136621952056885,True,True,0.42463934421539307,True,True,0.3989209532737732,True,True,0.4465044140815735,True,True,0.42625337839126587,True,True,0.37550705671310425,True,True,0.40647977590560913,0.864905423764206,0.588218132794559,0.1260822510822511,0.3208874458874459
363,Fam3c,True,True,0.41659224033355713,True,True,0.12761688232421875,True,True,0.0927194356918335,,,,True,True,0.06750953197479248,True,True,0.18394309282302856,True,True,0.02609151601791382,True,True,0.03454405069351196,True,True,0.16201740503311157,True,True,0.18700474500656128,,,,0.828405833984389,0.620142267066398,0.376082251082251,0.07602813852813853
364,Fam83f,True,True,0.38553011417388916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604519494652775,0.100034698529011,0.05005411255411256,0.02245670995670996
365,Fblim1,True,True,0.2937049865722656,,,,,,,,,,,,,,,,,,,True,True,0.04573136568069458,,,,,,,,,,0.630947626246224,0.151039551350269,0.16396103896103897,0.021645021645021648
366,Fbxo5,True,True,0.18649590015411377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136550297435063,inf,0.10930735930735931,0.004058441558441559
367,Fen1,True,True,0.061826467514038086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450809379654965,inf,0.19047619047619047,0.006222943722943723
368,Fev,True,True,0.024462640285491943,,,,,,,,,,True,True,0.026737451553344727,,,,,,,,,,,,,,,,,,,0.207015605587307,0.0132365565302532,0.39204545454545453,0.002705627705627706
369,Ffar4,True,True,0.4942810535430908,,,,True,True,0.27416282892227173,True,True,0.14270663261413574,True,True,0.21469366550445557,True,True,0.15283602476119995,True,True,0.0388873815536499,True,True,0.23752856254577637,True,True,0.236777663230896,True,True,0.13008421659469604,True,True,0.24444037675857544,0.533255639795562,0.238108303897263,0.3612012987012987,0.048701298701298704
370,Fgd2,True,True,0.09381246566772461,,,,,,,,,,,,,True,True,0.044818341732025146,,,,,,,,,,,,,,,,2.23274019486162,0.697537290636046,0.47537878787878785,0.06926406926406926
371,Fgd6,True,True,0.4130128026008606,True,True,0.2366793155670166,,,,True,True,0.20597440004348755,True,True,0.10124039649963379,True,True,0.1906699538230896,True,True,0.08939647674560547,True,True,0.09242492914199829,True,True,0.29779642820358276,True,True,0.1729440689086914,,,,1.1349376757796,0.580150452441077,0.08387445887445888,0.14123376623376624
372,Fgf12,True,True,0.5206829607486725,True,True,0.1641077995300293,True,True,0.1733366847038269,True,True,0.300773561000824,True,True,0.033688127994537354,True,True,0.19792711734771729,True,True,0.060494959354400635,True,True,0.11311131715774536,,,,True,True,0.1533679962158203,True,True,0.2308252453804016,0.626840118716316,0.341298744783242,0.10795454545454546,0.1737012987012987
373,Fgfr1,,,,,,,True,True,0.22831904888153076,,,,True,True,0.2300935983657837,True,True,0.09590893983840942,,,,,,,,,,True,True,0.22099381685256958,,,,0.557204841884031,0.450007119365085,0.09821428571428573,0.07196969696969696
374,Fgfr2,True,True,0.8486407846212387,True,True,0.6677055060863495,True,True,0.7131217122077942,True,True,0.6795052289962769,True,True,0.7645218074321747,True,True,0.7508461326360703,True,True,0.7242647111415863,True,True,0.6777387857437134,True,True,0.679701030254364,True,True,0.7293460071086884,True,True,0.729788064956665,0.457033989225795,0.460803042188447,0.20102813852813853,0.21726190476190477
375,Fhl2,True,True,0.23341083526611328,,,,True,True,0.20889103412628174,True,True,0.12214982509613037,True,True,0.35062581300735474,True,True,0.12902528047561646,True,True,0.13436782360076904,True,True,0.17589467763900757,True,True,0.37457704544067383,True,True,0.08998101949691772,True,True,0.12035918235778809,0.27066663541932,0.503652901965504,0.15854978354978355,0.19967532467532467
376,Fhod3,True,True,0.1379820704460144,,,,,,,,,,,,,True,True,0.024236321449279785,,,,,,,,,,,,,,,,0.570704268360153,0.330172910716797,0.03354978354978355,0.10633116883116883
377,Fign,,,,,,,True,True,0.4997982978820801,,,,True,True,0.49493110179901123,,,,True,True,0.43658745288848877,True,True,0.5669630765914917,,,,True,True,0.49783962965011597,,,,0.261721367408417,0.272720854668711,0.07846320346320347,0.11120129870129869
378,Filip1,True,True,0.5363781750202179,True,True,0.2874206304550171,True,True,0.1280190348625183,True,True,0.1331014633178711,True,True,0.22329401969909668,True,True,0.15385448932647705,True,True,0.13228684663772583,True,True,0.23027557134628296,True,True,0.25636881589889526,True,True,0.17840474843978882,True,True,0.18656682968139648,0.274788663132152,0.160720327013782,0.031385281385281384,0.08603896103896105
379,Fkbp5,True,True,0.22023731470108032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.860376545171453,0.547947326700424,0.11498917748917749,0.16233766233766234
380,Flrt2,True,True,0.6209898889064789,True,True,0.239998459815979,True,True,0.3835177421569824,True,True,0.3032954931259155,True,True,0.2318996787071228,True,True,0.3005325198173523,True,True,0.3849111795425415,True,True,0.34049850702285767,True,True,0.412320613861084,True,True,0.4040263891220093,True,True,0.3315279483795166,0.313227249300102,0.219361121490494,0.11309523809523808,0.08062770562770563
381,Fmn2,True,True,0.5406743288040161,True,True,0.13736861944198608,True,True,0.16035175323486328,True,True,0.22086775302886963,True,True,0.09767496585845947,True,True,0.22262358665466309,True,True,0.25696104764938354,True,True,0.3169441223144531,True,True,0.13132309913635254,True,True,0.24367141723632812,True,True,0.21600568294525146,0.413871801868936,0.470506642293959,0.05411255411255411,0.14502164502164502
382,Fmnl2,True,True,0.06452101469039917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18216427872513,0.703711254618388,0.06033549783549784,0.2997835497835498
383,Fmo1,True,True,0.5173722505569458,,,,,,,True,True,0.24268174171447754,,,,,,,,,,True,True,0.17794007062911987,,,,True,True,0.13848108053207397,,,,0.0888619557035255,0.0691951559329887,0.08955627705627706,0.005952380952380952
384,Fmo2,True,True,0.8194447755813599,True,True,0.6105516254901886,True,True,0.6094537079334259,True,True,0.6551052629947662,True,True,0.5621324181556702,True,True,0.6147905588150024,True,True,0.6469438970088959,True,True,0.5949939787387848,True,True,0.5977994799613953,True,True,0.6565004289150238,True,True,0.5127894878387451,0.208914096776348,0.178663326941956,0.16937229437229437,0.08143939393939395
385,Fn1,True,True,0.0830843448638916,True,True,0.019714772701263428,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399363748459563,0.0786865670288868,0.13392857142857142,0.018127705627705628
386,Fndc3a,True,True,0.5116400718688965,True,True,0.25162792205810547,True,True,0.251565158367157,True,True,0.291054368019104,True,True,0.22533661127090454,True,True,0.2162989377975464,True,True,0.29740047454833984,True,True,0.23897749185562134,True,True,0.2754988670349121,True,True,0.24447423219680786,True,True,0.2251749038696289,2.49646665690129,1.24452163148423,0.4158549783549783,0.34794372294372294
387,Fndc3b,,,,,,,True,True,0.0921250581741333,True,True,0.25382786989212036,True,True,0.24404305219650269,True,True,0.10847640037536621,True,True,0.32483935356140137,True,True,0.177351176738739,True,True,0.30372464656829834,True,True,0.2915732264518738,True,True,0.2106161117553711,1.11130609301535,1.09600283868842,0.23187229437229437,0.4099025974025974
388,Fosb,True,True,0.08353465795516968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189241044032161,0.29431480976296,0.08252164502164502,0.02462121212121212
389,Foxa3,True,True,0.7050101459026337,True,True,0.4816594123840332,True,True,0.452297568321228,True,True,0.47092652320861816,True,True,0.49728429317474365,True,True,0.4667711853981018,True,True,0.5150634944438934,True,True,0.5593198537826538,True,True,0.418335497379303,True,True,0.45619237422943115,True,True,0.36502760648727417,0.703854451967134,0.221850651947874,0.43641774891774887,0.08441558441558442
390,Foxo1,True,True,0.5595557987689972,True,True,0.25994640588760376,True,True,0.19533979892730713,True,True,0.2375718355178833,True,True,0.35667020082473755,True,True,0.13754886388778687,True,True,0.2444831132888794,True,True,0.1564280390739441,True,True,0.32587289810180664,True,True,0.18867909908294678,True,True,0.2820631265640259,1.27320313196756,0.597258429305917,0.24107142857142858,0.17640692640692643
391,Frrs1,,,,True,True,0.07827526330947876,,,,True,True,0.08657777309417725,,,,,,,,,,True,True,0.032136499881744385,True,True,0.048201918601989746,,,,,,,1.14141798715585,1.03189933195948,0.27245670995670995,0.11525974025974026
392,Frzb,True,True,0.6902379095554352,True,True,0.3233119249343872,True,True,0.38908958435058594,True,True,0.3544129729270935,True,True,0.3702387809753418,True,True,0.44060999155044556,True,True,0.48498958349227905,True,True,0.5281363427639008,True,True,0.3159220218658447,True,True,0.29226595163345337,True,True,0.4557874798774719,0.120683794349745,0.0622006950612589,0.08658008658008659,0.022456709956709956
393,Fstl1,True,True,0.3618597984313965,True,True,0.2828311324119568,True,True,0.05044001340866089,True,True,0.1313965916633606,True,True,0.1822184920310974,True,True,0.08877009153366089,True,True,0.13683313131332397,True,True,0.13417845964431763,True,True,0.02586287260055542,True,True,0.2585574984550476,True,True,0.09056675434112549,0.483752351447981,0.24063623298317,0.12851731601731603,0.047889610389610385
394,Fuca1,,,,,,,,,,,,,,,,,,,,,,True,True,0.06569415330886841,True,True,0.06664663553237915,,,,,,,2.72449906528441,0.418395694304703,0.4856601731601731,0.06574675324675325
395,Fut8,True,True,0.18200421333312988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47342761159942,0.509785175244488,0.0946969696969697,0.1268939393939394
396,G630016G05Rik,True,True,0.3482637405395508,,,,,,,True,True,0.059657514095306396,True,True,0.1708238124847412,,,,True,True,0.22013753652572632,True,True,0.13487625122070312,,,,,,,True,True,0.06818747520446777,0.116948123667049,0.407610161946745,0.0367965367965368,0.08658008658008659
397,G6pc2,True,True,0.844661757349968,True,True,0.5897502899169922,True,True,0.5662643313407898,True,True,0.546547144651413,True,True,0.7289335131645203,True,True,0.5755623877048492,True,True,0.5179346203804016,True,True,0.7009294033050537,True,True,0.6050229072570801,True,True,0.6286568641662598,True,True,0.5660883486270905,0.0891233012039274,0.0376000464876209,0.09172077922077923,0.0275974025974026
398,Gab1,,,,,,,True,True,0.26497429609298706,,,,,,,,,,True,True,0.15184366703033447,,,,True,True,0.15867102146148682,,,,,,,0.816575791267382,0.955672995033748,0.10768398268398269,0.19832251082251082
399,Gabbr2,True,True,0.17041581869125366,,,,,,,,,,True,True,0.08928215503692627,,,,,,,,,,,,,,,,,,,0.616265537079445,0.187340960464443,0.014339826839826842,0.10524891774891776
400,Gabrb3,True,True,0.6401174962520599,True,True,0.23781883716583252,True,True,0.4052261710166931,True,True,0.20751231908798218,True,True,0.35263752937316895,True,True,0.30772310495376587,True,True,0.26076841354370117,True,True,0.3619627356529236,True,True,0.31664133071899414,True,True,0.23944097757339478,True,True,0.3643915057182312,1.68691529927894,0.231453976533873,0.04220779220779221,0.13582251082251082
401,Galk2,True,True,0.13412439823150635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09788157865035,0.839775738290699,0.3663419913419913,0.14231601731601734
402,Galm,,,,True,True,0.16736221313476562,True,True,0.1222957968711853,True,True,0.18373417854309082,,,,,,,,,,True,True,0.21427422761917114,True,True,0.12010210752487183,,,,,,,0.518960150926179,0.217186951079609,0.14177489177489178,0.03652597402597403
403,Galns,True,True,0.2567605972290039,,,,True,True,0.053427696228027344,,,,,,,,,,True,True,0.05018115043640137,,,,True,True,0.0843501091003418,,,,,,,1.76706031155813,0.947992454706083,0.15530303030303033,0.07683982683982685
404,Galnt18,True,True,0.6650902926921844,True,True,0.45575886964797974,True,True,0.4639611840248108,True,True,0.3691115975379944,True,True,0.41578036546707153,True,True,0.48223185539245605,True,True,0.4915812015533447,True,True,0.39830881357192993,True,True,0.44970232248306274,True,True,0.3267555832862854,True,True,0.4044407606124878,0.213517979204401,0.143000785997486,0.07386363636363637,0.08198051948051949
405,Galr1,True,True,0.5937559008598328,True,True,0.21758103370666504,True,True,0.0791475772857666,True,True,0.10635441541671753,True,True,0.21889632940292358,True,True,0.12907439470291138,True,True,0.24206215143203735,True,True,0.23213398456573486,True,True,0.09993070363998413,True,True,0.12267899513244629,True,True,0.24012774229049683,0.30997115948344,0.231532265183619,0.07115800865800866,0.08143939393939395
406,Gars,True,True,0.6179978549480438,True,True,0.31047338247299194,True,True,0.4357730746269226,True,True,0.3763784170150757,True,True,0.3768763542175293,True,True,0.3057512044906616,True,True,0.22098153829574585,True,True,0.2592523694038391,True,True,0.34472012519836426,True,True,0.3401069641113281,True,True,0.3653007745742798,1.64670077067501,1.3427170986796,0.7088744588744589,0.15313852813852813
407,Gas2,True,True,0.6675723195075989,True,True,0.4874579906463623,True,True,0.4281771183013916,True,True,0.3568269610404968,True,True,0.37436413764953613,True,True,0.4027101397514343,True,True,0.4954730272293091,True,True,0.4311302900314331,True,True,0.35846394300460815,True,True,0.5116728246212006,True,True,0.4175201654434204,0.471979380764209,0.397542788319137,0.17640692640692643,0.08116883116883117
408,Gas6,True,True,0.41101938486099243,True,True,0.14650976657867432,True,True,0.06789398193359375,True,True,0.052147746086120605,True,True,0.06451505422592163,,,,,,,True,True,0.2191144824028015,,,,,,,,,,0.213408909105025,6899.02592351541,0.19561688311688313,0.010822510822510824
409,Gast,True,True,0.4341191053390503,,,,True,True,0.22842937707901,True,True,0.2761693596839905,True,True,0.01559227705001831,True,True,0.04966771602630615,True,True,0.17231982946395874,True,True,0.12511801719665527,True,True,0.11746364831924438,,,,True,True,0.1641976237297058,0.0460429780282568,inf,0.15232683982683984,0.002976190476190476
